"SMILES", "Ki"
"C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1","3372.87"
"O[C@@H](CNCCOc1ccc(cc1)-c1cscn1)c1cccnc1","10.0"
"N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O",
"CC[C@H]([C@H]1CC[C@H](C)[C@@H](O1)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]1O[C@@]2(O[C@@]3(CC[C@](C)(O3)[C@H]3CC[C@](O)(CC)[C@H](C)O3)[C@H](O)C=C2)[C@H](C)C[C@@H]1C)C(O)=O",
"O[C@@H](CNCCOc1ccc(cc1)-c1cocn1)c1cccnc1","10.0"
"O[C@@H](CNCCOc1ccc(cc1)-c1csc(n1)C(F)(F)F)c1cccnc1",
"CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O)O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)C(O)=O",
"CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O",
"COc1ccc(OCC(O)CNC2CCN(CC2)c2ncnc3scc(-c4ccccc4)c23)cc1","700.0"
"CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12",
"CCCCOc1ccc(C[C@@H](C)NC[C@H](O)c2cc(Br)no2)cc1","15.5"
"COc1ccc(cc1OC)[C@H](CCc1ccccc1)NC[C@H](O)Cc1ccc(O)c(NS(C)(=O)=O)c1","390.0"
"O[C@H](CNCCc1ccccc1)c1cc(O)cc(O)c1","20417.38"
"O[C@H](CNCCc1ccccc1)c1cc(O)cc(O)c1","20600.0"
"COc1nc(C)nc(Cl)c1NC1=NCCN1",
"CCCC[C@H](C)NC[C@H](O)c1cc(O)cc(O)c1","31400.0"
"CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34","29.0"
"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12",
"Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12","9300.0"
"C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1","3.999"
"CCN1CCN(CC1)c1cc2n(cc(C(O)=O)c(=O)c2cc1F)C1CC1",
"COc1cccc2[C@@H]3CN(CCn4c(=O)[nH]c5c6ncccc6sc5c4=O)C[C@@H]3CCc12","3870.0"
"CCOC(=O)c1ccc(N)cc1",
"CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC",
"CCCC[C@H](CC)COC(=O)c1ccccc1C(=O)OC[C@H](CC)CCCC",
"CC(C)(C)NCC(O)c1ccc(O)c(CO)c1","557.0"
"CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@H](C[C@@H]2OC)O[C@H]2[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\\C=C2/C)O[C@@]2(C5)O[C@H](C(C)C)[C@@H](C)C=C2)[C@]34O)O[C@@H](C)[C@@H]1O.CC[C@H](C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](CC=C(C)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\\C=C\\C=C4CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C",
"NC[C@H](O)c1ccc(O)c(O)c1F","70100.0"
"C[C@H](Cc1ncc(CCCC(O)=O)s1)NC[C@H](O)COc1ccccc1","1600.0"
"O[C@@H](CNC1CCCCCC1)c1ccc(O)c2[nH]c(=O)sc12","11.8"
"CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2(O)C#C",
"C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O",
"COc1cc(CCNC[C@H](O)c2ccc(O)c3NC(=O)COc23)ccc1OCCCc1ccccc1","0.25"
"COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12",
"O[C@@H](CNCCCc1ccccc1)c1ccc(O)c2[nH]c(=O)sc12","1.2"
"NC(=O)c1ncn(n1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O",
"CO[C@H]1C=CO[C@@]2(C)Oc3c(C2=O)c2C4=NC5(CCN(CC(C)C)CC5)NC4=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(=O)c2c(O)c3C",
"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(c1ccccc1)c1ccccc1",
"[I-].[I-].[I-].CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC",
"C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O",
"C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C",
"C(C=Cc1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1",
"CC(C)NC[C@H](O)COc1ccccc1CCNC(=O)NCCc1ccccc1OC[C@@H](O)CNC(C)C","3.467"
"CC(C=C1SC(=S)N(CC(O)=O)C1=O)=Cc1ccccc1",
"CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O",
"CC(C)NCC(O)COc1ccccc1CC=C","1.202"
"CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C","0.7943"
"NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl",
"CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O",
"CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C",
"CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)c1ccccc1",
"CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@H](C[C@@H]2OC)O[C@H]2[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\\C=C2/C)O[C@@]2(CC[C@H](C)[C@H](O2)C(C)C)C5)[C@]34O)O[C@@H](C)[C@@H]1O.CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)\\C=C\\C=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2",
"COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO",
"Cn1cnc2n(C)c(=O)n(C)c(=O)c12",
"CCN[C@@H](C)Cc1cccc(c1)C(F)(F)F",
"CC12CCC(CC1)C(C)(C)O2",
"COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O",
"O[C@@H](CNCCOc1ccc(OCC(O)=O)cc1)COc1ccccc1","2350.0"
"NNc1nncc2ccccc12",
"Clc1ccccc1N1CCN(CCn2c(=O)[nH]c3c4ccccc4[nH]c3c2=O)CC1","100000.0"
"OC(=O)CCCc1cccs1",
"OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO",
"CC(C(O)=O)c1ccc2oc(nc2c1)-c1ccc(Cl)cc1",
"CC(=O)N1CCN(CC1)c1ccc(OCC2COC(Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1",
"CCCCN(CCCC)CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12","18.3"
"Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F",
"CC1(C)[C@@H]2CC[C@@]1(C)[C@H](C2)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12","3.8"
"CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O",
"COc1cc(CC2NCCc3nc(N)sc23)cc(OC)c1OC","616.6"
"NNc1ccccc1",
"Clc1ccc(cc1)C(=O)NCCN1CCOCC1",
"Nc1cc(nc(N)[n+]1[O-])N1CCCCC1",
"C[C@@H](NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C1CCCCC1","1.0"
"NC(=O)c1ccccc1O",
"OC1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O",
"O[C@@H](CNCCCCc1ccccc1)c1ccc(O)c2[nH]c(=O)sc12","1.8"
"OC(=O)CCNC(=O)c1ccc(cc1)\\N=N\\c1ccc(O)c(c1)C(O)=O",
"COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1","31.62"
"COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN3CCC[C@]23C=C1OC",
"Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl",
"CCCCCCCCCc1ccc(O)cc1",
"CC(C)Cn1cnc2c(N)nc3ccccc3c12",
"CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H]2O)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@@H](CC[C@H]3N)C(C)N)[C@@H]2O)OC[C@]1(C)O.CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1",
"OC(=O)c1ccccc1OC(=O)c1ccccc1O",
"CCCCc1cc2CC(Cc2cc1CCCC)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12","112.0"
"CC(C)NC[C@@H](O)COc1ccccc1CC=C","18.2"
"CC1=NCCc2c1[nH]c1ccccc21",
"CS(=O)(=O)Nc1cc(ccc1O)[C@@H](O)CNC1CCN(CC1)c1ccc(CC2SC(=O)N(CC(O)=O)C2=O)cc1","2100.0"
"C[C@@H](Cc1cccc2ccccc12)NC[C@H](O)c1cc(O)cc(O)c1","340.0"
"C[C@H](Cc1ccc(OCCO)cc1)NC[C@H](O)c1cccc(Cl)c1","260.0"
"CC(COc1ccc2OCC(=O)Nc2c1)NCC(O)COc1cccc2[nH]ccc12","19.95"
"COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC",
"COc1cc(CCNC[C@H](O)COc2ccc(cc2)-c2nc(cn2C)C(F)(F)F)ccc1OCCSSCCN","2200.0"
"COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1","23.0"
"C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(C)=O)C(=O)COC(C)=O",
"COCCc1ccc(OC[C@H](O)CNCCc2ccc(OCCSSCCN)c(OC)c2)cc1","1300.0"
"COc1cc(CCNCCc2ccc(O)c3[nH]c(=O)ccc23)ccc1OCCCc1ccccc1","6.3"
"O[C@@H](CN[C@@H]1CCCC[C@H]1OCc1ccccc1)c1ccc(O)c2[nH]c(=O)sc12","7.2"
"COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1","3.19"
"CCOC(=O)C1Oc2cccc(OCC(O)CNC(C)C)c2C1C","9.0"
"OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O",
"CCc1cccc2c3CCOC(CC)(CC(O)=O)c3[nH]c12",
"Cc1cc2CC(Cc2cc1C)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12","522.0"
"CCCN(CC[C@]1(O)C[C@@H](C1)NC(=O)c1ccc2ccccc2c1)[C@H]1CCc2nc(N)sc2C1",
"C[C@H](Cc1ccc(OCC(N)=O)cc1)NC[C@H](O)c1cccc(Cl)c1","170.0"
"OCc1cc(ccc1O)C(O)CNCCCCCCCCCCCc1ccccc1","220.0"
"Oc1ccccc1",
"CCCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1","1.4"
"Nc1nc(N)c2nc(c(N)nc2n1)-c1ccccc1",
"CNCc1ccc(cc1)-c1nccs1","33500.0"
"Oc1ccc(C=C(C#N)C#N)cc1O",
"C[C@H](NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)c1ccc2ccccc2c1","48.9"
"O[C@@H](CN[C@@H]1CCC[C@H]1C1CCCC1)c1ccc(O)c2[nH]c(=O)sc12","0.8"
"COc1cc2C(=O)N(CC3CCN(CC(O)COc4ccccc4C(C)C)CC3)C(=O)c3cccc(c1)c23","38.0"
"CCc1cc2CC(Cc2cc1CC)NCCc1ccc(O)c2[nH]c(=O)ccc12","261.0"
"N[C@@H](Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O",
"Nc1nc2ccc(OC(F)(F)F)cc2s1",
"CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1",
"NC[C@H](O)c1ccc(O)c(O)c1","96700.0"
"CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1",
"Nc1c2CCCCc2nc2ccccc12",
"CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1",
"COC(=O)[C@@H](N1CCc2sccc2C1)c1ccccc1Cl",
"[Br-].CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1",
"C[C@@H]1C[C@@H](C)N1C(=O)[C@H]1CN(C)C2Cc3c[nH]c4cccc(C2=C1)c34",
"Nc1nnc(c(N)n1)-c1cccc(Cl)c1Cl",
"Cc1c[nH]c2cccc(OCC(O)CN3CCN(CC3)C(c3ccccc3)c3ccccc3)c12","0.3"
"OC(CNCC(=O)N1CCCC1C#N)COc1ccccc1","22000.0"
"CC(CC(F)(F)F)NCc1ccc(cc1)-c1nccs1","393000.0"
"CC(C)c1ccccc1OCC(O)CN1CCC(CN2C(=O)CCCC2=O)CC1","9.0"
"CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c(NC=O)c3)cc2)cc1","25.12"
"[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C",
"CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)c1c(O)cccc1[C@@]3(C)O",
"O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1",
"CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1",
"CC(O)(P(O)(O)=O)P(O)(O)=O",
"COc1ccccc1OCC(O)CO",
"OC(=O)CNCP(O)(O)=O",
"O[C@@H](CN[C@H]1CCCC[C@@H]1OCc1ccccc1)c1ccc(O)c2[nH]c(=O)sc12","362.0"
"CN1C(=O)COc2c1cc(Cl)cc2C(=O)NC1CN2CCC1CC2",
"CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)n1ncc(=O)[nH]c1=O",
"COc1ccc(CN2C3CCC2CC3)cc1OC",
"CCN(CC)N=O",
"COc1ccc2[nH]c(nc2c1)[S+]([O-])Cc1ncc(C)c(OC)c1C",
"CSc1ccc(\\C=C2\\C(C)=C(CC(O)=O)c3cc(F)ccc23)cc1",
"OC(=O)c1cccnc1",
"CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2",
"CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12",
"Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1",
"CC(CCc1ccccc1)NCC(O)c1ccc(O)c(c1)C(N)=O","11.0"
"CN1CCN(CC1)c1ncnc2c3ccccc3oc12","10000.0"
"Oc1cc2CCNC(Cc3ccc(NC(=O)c4ccccc4)c(I)c3)c2cc1O","1.995"
"CCCCNc1ccc(cc1)C(=O)OCCN(C)C",
"NCC1(CC(O)=O)CCCCC1",
"[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1",
"C[C@@H](Cc1ccc(N)cc1)NC[C@@H](O)c1cc(O)cc(O)c1","28800.0"
"CN1CCC(CC1)=C1c2ccccc2C=Cc2ccccc12",
"CC(=O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O",
"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12",
"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O",
"CCOC(=O)COc1ccc(C[C@@H](C)NC[C@@H](O)c2cc(Br)no2)cc1","81.4"
"C[C@H](Cc1ccc(OCC(O)=O)cc1)NC[C@@H](O)c1cc(Br)no1","501.0"
"OC(COc1cccc2[nH]c3ccccc3c12)CN1CCC(CN2C(=O)c3cccc4cccc(C2=O)c34)CC1","3.0"
"CN1CCN(CC1)c1c(F)cc2c(c1F)n(CCF)cc(C(O)=O)c2=O",
"CN(C)CCN(Cc1cccs1)c1ccccn1",
"C[C@@H](Cc1cccc2ccccc12)NC[C@@H](O)c1cc(O)cc(O)c1","2511.89"
"C[C@H](Cc1cccc2ccccc12)NC[C@@H](O)c1cc(O)cc(O)c1","1780.0"
"C[C@H](Cc1ccc(N)cc1)NC[C@@H](O)c1cc(O)cc(O)c1","30800.0"
"OCc1cc(ccc1O)C(O)CNCCc1ccc(cc1)N1CCC(Cc2ccccc2)CC1","15848.93"
"CC(=O)N1CCN(CC1)c1ccc(CCNCC(O)c2ccc(O)c(CO)c2)cc1","10000.0"
"OCc1cc(ccc1O)C(O)CNCCc1ccc(Nc2ccc(cc2)-c2ccccc2)cc1","316.23"
"OCc1cc(ccc1O)C(O)CNCCc1ccc(Nc2ccc(O)cc2)cc1","1584.89"
"O[C@@H](CNCCc1ccc(COc2cccc(c2)[C@@H](NC(=O)O[C@H]2CN3CCC2CC3)c2ccccc2)cc1)c1ccc(O)c2[nH]c(=O)ccc12","0.2512"
"CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO",
"COc1cc(OC)c2[C@@H]3CCN[C@]3(C)COc2c1","575.44"
"C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O",
"Cc1c2CC(Cc2c(C)c(C)c1C)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12","175.0"
"CCCC[C@@H](C)NC[C@@H](O)c1cc(O)cc(O)c1","100000.0"
"CN1C[C@@H](C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O",
"CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]33C(=O)O[C@H]2[C@]13C",
"C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C",
"Oc1cc2CC[C@H]3NCc4ccccc4[C@@H]3c2cc1O","1200.0"
"COCCc1ccc(OCC(O)CNC(C)C)cc1","1769.0"
"C[C@H](Cc1ncc(CCCCC(O)=O)s1)NC[C@H](O)COc1ccccc1","150.0"
"CC(C)NCC(O)COc1ccc(CC(N)=O)cc1","10061.0"
"ClCC(Cl)Cl",
"COc1ccccc1OCCNCCCOc1cccc2[nH]c3ccccc3c12","5.4"
"Nc1nc(=O)[nH]cc1F",
"ClC(Cl)(Cl)Cl",
"O[C@@H](CNCCCCCCCCCN1CCC(CC1)OC(=O)Nc1ccccc1-c1ccccc1)c1ccc(O)c2[nH]c(=O)ccc12","3.5"
"Cl.CC(C)NCC(O)COc1ccc(cc1)C(=O)NCCc1ccc(cc1)S(N)(=O)=O","100000.0"
"Cl.CCC(C)NCC(O)COc1ccc(cc1)C(=O)NCCc1ccc(cc1)S(N)(=O)=O","100000.0"
"Cl.NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(OCC(O)CNCCO)cc2)cc1","100000.0"
"CC(C)NCC(O)COc1cccc2ccccc12","1.738"
"O[C@@H](CNCCCCCCCCCN1CCC(CC1)OC(=O)Nc1ccccc1-c1ccccc1)c1ccc(O)c(NC=O)c1","21.0"
"C[N+]1(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)[C@@H]2C[C@H](C[C@@H]1[C@@H]1O[C@H]21)OC(=O)C(O)(c1cccs1)c1cccs1","36.0"
"CN1CCc2c(C1)c1cccc3CCc4ccccc4-n2c13","10000.0"
"Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1",
"Cc1cc(c(O)c(C)c1CC1=NCCN1)C(C)(C)C",
"CC(O)Cn1c(C)ncc1[N+]([O-])=O",
"CC(=O)[C@H]1[C@@H](C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C#N",
"COc1ccc(C[C@H](C)NC[C@H](O)c2cc(O)cc(O)c2)cc1","1930.0"
"COc1ccc(C[C@H](C)NC[C@H](O)c2cc(O)cc(O)c2)cc1","1949.84"
"C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1","27800.0"
"C[C@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1","10232.93"
"O[C@@H](CNCCc1ccccc1)c1cc(O)cc(O)c1","10471.29"
"CCCCN(C(=O)CC(O)=O)c1ccc(cc1)N1CCC(CC1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1","100000.0"
"OCC(NCc1ccc(cc1)-c1nccs1)c1ccco1","1000000.0"
"COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)n2cnc3c(ncnc23)N(C)C)cc1",
"CCOC(=O)COc1ccc(C[C@@H](C)NC[C@H](O)c2cc(Br)no2)cc1","2.82"
"OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F",
"CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl",
"CC[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1","39.08"
"CC(C)C(Br)C(=O)NC(N)=O",
"Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1","501.19"
"COc1ccc(C[C@@H](C)NC[C@H](O)c2cc(O)cc(O)c2)c2ccccc12","13.3"
"COc1ccc(C[C@@H](NC[C@H](O)c2cc(O)cc(O)c2)C(C)C)cc1","100000.0"
"Cc1ccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cc1NC(=O)c1ccc(cc1)-c1ccccc1","2398.83"
"O[C@@H](CNCCCCCCCCCOc1ccc(cc1)C(NC(=O)O[C@H]1CN2CCC1CC2)c1ccccc1)c1ccc(O)c2[nH]c(=O)ccc12","0.2512"
"COc1ccc2[nH]cc(CCNC(C)=O)c2c1",
