"SMILES", "Ki"
"CS(O)(=O)=O.CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O",
"[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3)c2c1",
"NC[C@H](O)c1ccc(O)c(O)c1F","2000000.0"
"NC[C@H](O)c1cc(O)c(O)cc1F","38700.0"
"CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC",
"NC(=O)N1c2ccccc2CCc2ccccc12",
"CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O",
"COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1",
"c1ccc2c(c1)c1cccc3ccc4cccc2c4c13",
"Cc1cc(=O)n(-c2ccccc2)n1C",
"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O",
"Nc1ccc(C(O)=O)c(O)c1",
"COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1",
"CCCC[C@@H](C)NC[C@H](O)c1cc(O)cc(O)c1","9332.54"
"OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](O[C@@H](C#N)c3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O",
"[Br-].CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1",
"CS(=O)(=O)OCCCCOS(C)(=O)=O",
"CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1",
"CCN1C(=Cc2sc3ccccc3[n+]2C)C=Cc2cccc(C)c12","9.0"
"C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cc(F)c(=O)[nH]c1=O",
"CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO",
"C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C",
"OCc1cc(ccc1O)C(O)CNCCc1ccc(NCc2ccc3ccccc3c2)cc1","10000.0"
"CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13",
"CCNCCOc1ccccc1-c1ccccc1","9.0"
"C(Cc1ccccn1)N1C2CCC1CC2",
"NC(=N)NCCN1CCCCCCC1",
"Fc1cccc(CN2CCCC2)c1",
"COc1cccc(c1)[C@@H](Cc1ccccc1)NC[C@@H](O)Cc1ccc(O)c(NS(C)(=O)=O)c1","350.0"
"CC(C)(C)NCC(O)COc1cccc2oc3ccccc3c12","0.145"
"O[C@@H](CNCCCNC(=O)c1ccc(COc2cccc(c2)-c2ccc(cc2)[C@@H](NC(=O)O[C@H]2CN3CCC2CC3)c2ccccc2)cc1)c1ccc(O)c2[nH]c(=O)ccc12","0.01259"
"CC(COc1ccc2OCC(=O)Nc2c1)NCC(O)COc1cccc2[nH]ccc12","0.631"
"OC(COc1cccc2[nH]c(cc12)C#N)CN1CCN(CC1)C(c1ccccc1)c1ccccc1","57.3"
"OC(CNCCOCCOCCOCCOCCNC(=O)CS(O)(=O)=O)COc1ccccc1CC=C","752.0"
"COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c1cc(Cl)c(N)cc1OC",
"NC[C@H](O)c1cc(O)c(O)cc1F","319000.0"
"OCc1cc(ccc1O)C(O)CNCCc1ccc(cc1)N1CCC(CC1)c1ccccc1","12589.25"
"OCc1cc(ccc1O)C(O)CNCCc1ccc(cc1)N1CCC(CCCc2ccccc2)CC1","199526.23"
"CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1",
"CC(C)NCC(O)COc1cccc2[nH]ccc12","0.4"
"CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc2[C@H]1C(=O)OC",
"CN(C)Cc1c(O)ccc2[nH]c(C)nc12","25118.86"
"CCOC(=O)n1ccn(C)c1=S",
"CC(C)(C)CC(C)(C)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12","1.9"
"COc1ccc(C[C@H](NC[C@H](O)c2cc(O)cc(O)c2)C(C)C)cc1","29200.0"
"CCC[C@@H](Cc1ccc(OC)cc1)NC[C@H](O)c1cc(O)cc(O)c1","100000.0"
"c1nc(cs1)-c1nc2ccccc2[nH]1",
"CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1","0.201"
"Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1",
"CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2[C@H]1Cc1cn(C)c3cccc2c13",
"OC(CNC1CCN(CC1)c1ncnc2scc(-c3ccccc3)c12)COc1ccc(O)c(O)c1","873.0"
"CC(=O)Nc1cccc(OCC(O)CNC2CCN(CC2)c2ncnc3scc(-c4ccccc4)c23)c1","117.0"
"OC(CNC1CCN(CC1)c1ncnc2scc(-c3ccccc3)c12)COc1ccccc1CC=C","6.0"
"OC(CNC1CCN(CC1)c1ncnc2scc(-c3ccccc3)c12)COc1ccccc1F","25.0"
"C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1","27542.29"
"CC(NCc1ccc(cc1)-c1ncccn1)c1ccccc1C","4390.0"
"CC(C)NC[C@H](O)COc1cccc2ccccc12","0.244"
"Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C",
"CCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1","12.59"
"Oc1cccc(O)c1O",
"[Br-].C[N+]1(C)[C@H]2C[C@H](C[C@H]1[C@@H]1O[C@H]21)OC(=O)[C@H](CO)c1ccccc1",
"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC",
"OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O",
"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO",
"COc1ccc(cc1)N1CCN(CCn2c(=O)[nH]c3c4ccccc4[nH]c3c2=O)CC1","100000.0"
"Cc1ccc(C)c(OCC(O)CNC2CCCC2)c1","1995.26"
"CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1",
"Cn1ccnc1S",
"CC(C(O)=O)c1cccc(Oc2ccccc2)c1",
"CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)C1C(C(C1C(O)=O)C(O)=O)C(O)=O","78.6"
"CC[C@]1(O)C[C@@H]2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](O)[C@]1(O)C(N)=O",
"Clc1ccccc1N1CCNCC1",
"COc1cc2O[C@H]3OC=C[C@H]3c2c2oc(=O)c3C(=O)CCc3c12",
"NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl",
"C(c1ccccc1)n1ccnc1",
"CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(O)=O)C1=O",
"Nc1nc(O)c2ncn(CCC(CO)CO)c2n1",
"CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl",
"CNC(NCCSCc1ccc(CN(C)C)o1)=C[N+]([O-])=O",
"CCc1cc2CC(Cc2cc1CC)NCC(O)c1ccc(O)c2[nH]c(=O)c(C)cc12","382.0"
"COP(=O)(OC)OC=C(Cl)Cl",
"O[C@@H](CNCCc1ccc(Nc2ccc(OCCN3CCOCC3)cc2)cc1)c1ccc(O)c2[nH]c(=O)ccc12","19.95"
"CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1","3802.0"
"CCN(CC)CCOCCC1=CCC2CC1C2(C)C",
"CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3",
"CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O",
"CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1",
"CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O",
"COc1cc(CCNC[C@@H](O)COc2cccc3ccccc23)ccc1OCCCSSCCN","1.1"
"COc1cc(CCNC[C@@H](O)COc2cccc3ccccc23)ccc1OCCSSCCN","3.4"
"CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1",
"FC(F)(F)c1cc(Oc2nccc3occc23)ccc1-c1cccc2nccn12","8600.0"
"FC(F)(F)c1cc(Oc2nccc3ccsc23)ccc1-c1cccc2nccn12","5900.0"
"NCCCCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1","5.012"
"O[C@@H](CNCCc1ccc(Nc2ccc(OCCN3CCNCC3)cc2)cc1)c1ccc(O)c2[nH]c(=O)ccc12","10.0"
"O=C1Cc2ccccc2Sc2c(OCCN3CCCCC3)cccc12","794328.23"
"CC(C)c1ccc(C)cc1OCC(O)CN1CCN(CCO)CC1","39810.72"
"CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1",
"CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O",
"CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1-c1ccccc1","1.0"
"CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12",
"CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(CCC[C@]12C)=C\\C=C1\\C[C@@H](O)CCC1=C",
"C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5n[nH]cc5C[C@]4(C)[C@H]3CC[C@]12C",
"COc1ccccc1OCCNC[C@H](O)COc1ccc(O)c(O)c1","21.0"
"COC1=CC(=O)C[C@@H](C)[C@]11Oc2c(C1=O)c(OC)cc(OC)c2Cl",
"COc1ccc(Nc2ccc(CCNCC(O)c3ccc(O)c(CO)c3)cc2)cc1","1258.93"
"Oc1ccc(\\C=C\\c2cc(O)cc(O)c2)cc1",
"CC(=O)Nc1ccc(CC2NCCc3cc(O)c(O)cc23)cc1I","7.762"
"O.C[C@@](Cc1ccc(O)c(O)c1)(NN)C(O)=O",
"CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCl",
"CC(C)NC[C@H](O)COc1ccccc1-n1cc(CNCc2cn(nn2)-c2ccccc2OC[C@@H](O)CNC(C)C)nn1","38.9"
"CC(C)NC[C@H](O)COc1ccccc1Cn1cc(CNCc2cn(Cc3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1","15.49"
"CC(C)NC[C@H](O)COc1ccccc1CCn1cc(CNCc2cn(CCc3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1","0.8913"
"CC(C)NC[C@H](O)COc1ccccc1CCCCNC(=O)NCCCCc1ccccc1OC[C@@H](O)CNC(C)C","0.3802"
"C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O",
"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)c1c[nH]c2ccccc12",
"OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O",
"CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1",
"Cc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1C","32.0"
"CC(CN1CCCCC1)C(=O)c1ccc(C)cc1",
"NC(=O)NC(=O)Cc1ccccc1",
"OCC=C",
"CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C","1.514"
"CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C","1.148"
"N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O",
"COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO",
"Cl.NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(OCC(O)CN3CCOCC3)cc2)cc1","100000.0"
"CCCCOc1cc(CC2CNC(=O)N2)ccc1OC",
"Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl",
"NC[C@H](O)c1ccc(O)c(O)c1","217000.0"
"O=c1[nH]c2c3ccccc3[nH]c2c(=O)n1CCN1CCCCC1",
"COS(C)(=O)=O",
"CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1",
"CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1",
"CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1",
"OC(COc1ccccc1CC=C)CN1CCC(CC1)N1C(=O)c2cccc3cccc(C1=O)c23","40.0"
"Cl.NCC1CC1c1cc(F)c(F)cc1OCC=C","812.83"
"COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1CCCO1",
"S(Sc1nc2ccccc2s1)c1nc2ccccc2s1",
"Cc1onc(c1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)-c1ccccc1","19.8"
"CCC(C)n1ncn(-c2ccc(cc2)N2CCN(CC2)c2ccc(OCC3COC(Cn4cncn4)(O3)c3ccc(Cl)cc3Cl)cc2)c1=O",
"Cn1c2ncn(CC(O)CO)c2c(=O)n(C)c1=O",
"CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1","5623.41"
"CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O",
"COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1",
"Cc1onc(O)c1CC(N)C(O)=O",
"COc1cccc(c1)C1(O)CCCCC1CN(C)C",
"COc1cc(N)[nH]c-2nc(c(c1-2)-c1ccncc1)-c1ccc(F)cc1",
"CN1C(=O)OC(C)(C)C1=O",
"CC(C(O)=O)c1ccc(CC2CCCC2=O)cc1",
"CC[C@@H](CO)NCCN[C@@H](CC)CO",
"COc1ccc(Cl)cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1",
"NC(=N)NC(=O)c1nc(Cl)c(N)nc1N",
"Nc1nc2n(COC(CO)CO)cnc2c(=O)[nH]1",
"OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl",
"Nc1ccc(cc1)S(N)(=O)=O",
"CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1",
"CC(C)NNC(=O)c1ccncc1",
"Cc1cn([C@@H]2O[C@H](CO)C=C2)c(=O)[nH]c1=O",
"CC(C)(c1ccc(O)cc1)c1ccc(O)cc1",
"Cn1c2nc(Cl)[nH]c2c(=O)n(C)c1=O.CN(C)CCOC(c1ccccc1)c1ccccc1",
"CC1=C(CC(O)=O)c2cc(F)ccc2C1=Cc1ccc(cc1)S(C)(=O)=O",
"CC(N(O)C(N)=O)c1cc2ccccc2s1",
"CC(C)(C)OC(=O)NCCOCCOCCOCCOCCNCC(O)COc1ccccc1CC=C","3.7"
"CC(C)(C(=O)c1cccnc1)c1cccnc1",
"CS(=O)(=O)N1CCN(CCOc2ccc(Nc3ccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)cc2)CC1","31.62"
"CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1","6.31"
"COc1ccc(C[C@@H](C)NC[C@H](O)c2cc(O)cc(O)c2)cc1","4.093"
"CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)CS(O)(=O)=O","16.4"
"COc1ccc(C[C@H](C)NC[C@H](O)c2cc(O)cc(O)c2)c2ccccc12","12.7"
"CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H]2O)OC[C@]1(C)O",
"CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12",
"CCCC[C@@H](C)NC[C@@H](O)c1cc(O)cc(O)c1","100000.0"
"C[C@H](Cc1cccc2ccccc12)NC[C@@H](O)c1cc(O)cc(O)c1","1778.28"
"NC[C@H]1CC[C@@H](CC1)C(O)=O",
"NC[C@H](O)c1cc(O)c(O)cc1F","216000.0"
"CC(C)NC(C)C(O)COc1ccc(C)c2CCCc12","1.0"
"CN(C)CCCn1c(=O)[nH]c2c3ccccc3[nH]c2c1=O",
"O[C@@H](CN[C@H]1CCC[C@@H]1OCc1ccccc1)c1ccc(O)c2[nH]c(=O)sc12","6.1"
"Cc1ccc2c(OCCN3CCC(Cc4ccc5OCC(=O)Nc5c4)CC3)cccc2n1","501.19"
"C[C@H](Cc1c[nH]c2c(OS(C)(=O)=O)cccc12)NC[C@H](O)c1cccc(NS(=O)(=O)c2cccs2)c1","48.0"
"Clc1c(cnn(Cc2cccc(NC(=O)c3ccc(cc3)-c3ccccc3)c2)c1=O)N1CCNCC1","2290.87"
"NC[C@H](O)c1ccc(O)c(O)c1","134000.0"
"CC[C@@H](Cc1ccc(OC)cc1)NC[C@H](O)c1cc(O)cc(O)c1","20100.0"
"O[C@@H](CN[C@@H]1CCC[C@@H]1C1CCCC1)c1ccc(O)c2[nH]c(=O)sc12","0.8"
"CC(C)Cc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1","6.8"
"CC(C)c1ccc(C)cc1OCC(O)CN1CCCCC1","794.33"
"COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC",
"COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1ccccc1",
"CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O",
"OC(=O)c1ccccc1",
"N[C@@H](COC(=O)C=[N+]=[N-])C(O)=O",
"OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO",
"CC(C)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3cncn3)(O2)c2ccc(Cl)cc2Cl)cc1",
"CC(C)CC(N(C)C)C1(CCC1)c1ccc(Cl)cc1",
"Oc1ccc(\\C=C\\C(=O)OCCc2ccccc2)cc1O",
"CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O",
"C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1",
"CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@@H](CC[C@H]2N)[C@H](C)N)[C@H](O)[C@@H]1N(C)C(=O)CN",
"CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1",
"OC(=O)CCNC(=O)c1ccccc1",
"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O",
"CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1",
"NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(N)=N)cc1",
"NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1",
"CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O",
"OC(=O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O",
"CC(C)(C)NCC(O)c1cc(O)cc(O)c1",
"ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl",
"COC(=O)c1ccc(O)cc1",
"Cc1ncc(n1CCO)[N+]([O-])=O",
"[Cl-].[Cl-].[Zn++]",
"COc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1",
"CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1","4677.35"
"NC(=O)c1cccc(N)c1",
"CC(C)NCC(O)COc1cccc2[nH]ccc12","0.377"
"N[C@@H](Cc1ccc(F)cc1)C(O)=O",
"CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O",
"Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1",
"CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12",
"CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC",
"C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(O)=O)c2csc(N)n2)C(=O)N1S(O)(=O)=O",
"CC(C)NCC(O)COc1ccccc1CC=C","1.0"
"COc1ccc(CN2CCNCC2)c(OC)c1OC",
"Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1",
"NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O",
"CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O",
"Cc1cccc(c1)[C@H]1CCC[C@H]1NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12","15.0"
"O[C@@H](CN[C@H]1CCC[C@H]1C1CCCC1)c1ccc(O)c2[nH]c(=O)sc12","0.8"
"OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc1ccccc1","3.2"
"CC(C)NC[C@H](O)COc1cccc2[nH]ccc12","1.08"
"C(N1CCCC1)c1cccnc1",
"CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1","126.0"
"N1c2ccccc2Sc2ccccc12",
"CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O",
"CNCCCC12CCC(c3ccccc13)c1ccccc21",
"CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O",
"CCC1(C(=O)NC(=O)NC1=O)c1ccccc1",
"CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1",
"[Cl-].[Cl-].C[n+]1ccc(cc1)-c1cc[n+](C)cc1",
"OCc1cc(ccc1O)C(O)CNCCc1ccc(Br)cc1","31622.78"
"OCc1cc(ccc1O)C(O)CNCCc1ccc(cc1)N1CCC(CC1)NC(=O)Cc1ccccc1","10000.0"
